company	column	pore size	particle size	inner diameter	length	usp	mode	Column name	full description	Metabolights Term
Dr. Maisch	ReproSil Gold 120 C18	120	10	20	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 20 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	20	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 20 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	20	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 20 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	20	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 20 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	20	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 20 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	20	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 20 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	20	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 20 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	20	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 20 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	20	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 20 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	20	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 20 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	20	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 20 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	20	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 20 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	20	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 20 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	20	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 20 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	20	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 20 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	20	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 20 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	20	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 20 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	20	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 20 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	20	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 20 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	20	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 20 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	20	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 20 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	20	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 20 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	20	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 20 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	20	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 20 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	20	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 20 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	20	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 20 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	20	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 20 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	20	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 20 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	20	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 20 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	20	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 20 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	20	150	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 20 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	20	150	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 20 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	20	150	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 20 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	20	150	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 20 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	20	150	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 20 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	20	150	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 20 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	20	150	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (200mm x 20 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	20	200	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (200mm x 20 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	20	200	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (200mm x 20 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	20	200	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (200mm x 20 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	20	200	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (200mm x 20 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	20	200	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (200mm x 20 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	20	200	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (200mm x 20 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	20	200	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (250mm x 20 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	20	250	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (250mm x 20 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	20	250	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (250mm x 20 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	20	250	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (250mm x 20 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	20	250	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (250mm x 20 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	20	250	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (250mm x 20 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	20	250	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (250mm x 20 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	20	250	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (300mm x 20 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	20	300	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (300mm x 20 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	20	300	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (300mm x 20 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	20	300	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (300mm x 20 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	20	300	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (300mm x 20 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	20	300	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (300mm x 20 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	20	300	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (300mm x 20 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	20	300	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (13mm x 20 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	25	13	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (13mm x 25 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	25	13	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (13mm x 25 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	25	13	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (13mm x 25 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	25	13	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (13mm x 25 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	25	13	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (13mm x 25 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	25	13	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (13mm x 25 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	25	13	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 25 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	25	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 25 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	25	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 25 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	25	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 25 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	25	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 25 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	25	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 25 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	25	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (20mm x 25 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	25	20	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 25 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	25	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 25 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	25	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 25 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	25	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 25 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	25	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 25 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	25	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 25 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	25	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (30mm x 25 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	25	30	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 25 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	25	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 25 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	25	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 25 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	25	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 25 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	25	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 25 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	25	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 25 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	25	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (33mm x 25 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	25	33	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 25 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	25	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 25 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	25	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 25 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	25	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 25 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	25	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 25 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	25	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 25 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	25	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (40mm x 25 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	25	40	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 25 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	25	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 25 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	25	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 25 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	25	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 25 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	25	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 25 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	25	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 25 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	25	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (50mm x 25 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	25	50	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 25 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	25	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 25 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	25	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 25 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	25	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 25 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	25	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 25 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	25	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 25 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	25	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (60mm x 25 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	25	60	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 25 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	25	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 25 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	25	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 25 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	25	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 25 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	25	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 25 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	25	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 25 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	25	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (75mm x 25 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	25	75	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 25 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	25	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 25 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	25	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 25 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	25	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 25 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	25	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 25 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	25	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 25 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	25	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (100mm x 25 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	25	100	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 25 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	25	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 25 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	25	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 25 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	25	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 25 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	25	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 25 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	25	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 25 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	25	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (125mm x 25 mm, 10 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	15	25	125	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 25 mm, 15 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	1,9	25	150	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 25 mm, 1,9 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	2,5	25	150	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 25 mm, 2,5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	3	25	150	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 25 mm, 3 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	4	25	150	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 25 mm, 4 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	5	25	150	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 25 mm, 5 µm, 120 Å)	
Dr. Maisch	ReproSil Gold 120 C18	120	10	25	150	L1		Dr. Maisch ReproSil Gold 120 C18	Dr. Maisch ReproSil Gold 120 C18 (150mm x 25 mm, 10 µm, 120 Å)	
