rt	comment	id	pubchem.smiles.canonical	pubchem.cid	pubchem.smiles.isomeric
9.149000000000001		draft_86029_00964	OC1=CC=C(C=C1)C1(NC(=O)NC1=O)C1=CC=CC=C1	17732	
9.158999999999999		draft_86029_00965	CC1=NC(=CC2=CC=CC=C2)C(=O)O1	1551278	
9.161		draft_86029_00966	CCCC[N+]1(CCCC)CC[N+](CCCC)(CCCC)CC1	4305907	
9.161		draft_86029_00967	CCOC1=C(NC(=O)C2=CC(=O)NC(=O)N2)C=CC=C1	4775072	
9.17		draft_86029_00968	CCCNC(C)C(=O)NC1=C(C)C=CC=C1	4906	
9.171		draft_86029_00969	O=C(NCC1=CC=CN=C1)C1=C2C=CC=CC2=CC=C1	683863	
9.181999999999999		draft_86029_00970	S1C=CC=C1C=CC1=NC=CC=C1	4550616	
9.182500000000001		draft_86029_00971		5359272	CN1CC[C@]23CCCC[C@H]2C1CC1=C3C=C(O)C=C1
9.189		draft_86029_00972	CCNC1(CCCCC1)C1=CC=CS1	18323952	
9.1935		draft_86029_00973	CCN(CC)CC(=O)NC1=C(C)C=CC=C1C	3676	
9.1995		draft_86029_00974	OC(=O)CNC1=C(C=CC=C1)C(O)=O	69161	
9.215		draft_86029_00975	CC1=C(CCN)C2=C(C)C=CC(C)=C2N1	729231	
9.219		draft_86029_00976	NCCOC1=CC=C2C=CC=CC2=C1	2794245	
9.223		draft_86029_00977	O=C1C=CC(=O)N1C1=CC=C(C=C1)N1CCCCC1	512832	
9.227		draft_86029_00978	CC(C)[N+]1(C)C2CCC1CC(C2)OC(=O)C(CO)C1=CC=CC=C1	657309	
9.233		draft_86029_00979	CC1=CC=CC2=C(C)N=C(NC(N)=N)N=C12	2849032	
9.234		draft_86029_00980	C(C1=NC2=CC=CC=C2N1)C1=CC=CC=C1	12132	
9.244		draft_86029_00981	CC1=CC2=C(NC3=C(C=CC=C3)N=C2N)S1	11694626	
9.254		draft_86029_00982	CC(=O)C1=CNC2=CC=CC=C12	12802	
9.254		draft_86029_00983	COC1=CC2=C3OC(C)CC3=C(C)N=C2C=C1	686115	
9.254		draft_86029_00984	NC(=O)C1=CC=C(NC(=S)NC2=CC=CC=C2)C=C1	730556	
9.262		draft_86029_00985		5343738	CC(=O)C(C)(C)C(\C)=N\N=C(/N)C1=CC=C(C)C=C1
9.264999999999999		draft_86029_00986	CCCC1=C(N)C=C2OCOC2=C1	236072	
9.264999999999999		draft_86029_00987	C1CN=C(NC2=CC=CC3=CC=CC=C23)S1	97605	
9.270000000000001		draft_86029_00988	CCCCSCCSC(N)=N	426862	
9.270000000000001		draft_86029_00989		705591	N=C1N\C(=N/C2=CC=C(C=C2)N2CCOCC2)C2=C1C=CC=C2
9.2735		draft_86029_00990	CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC	32170	
9.2745		draft_86029_00991	COCCC1=CC=C(OCC(O)CNC(C)C)C=C1	4171	
9.275		draft_86029_00992	CC(C)CCCC(C)N	10982	
9.28		draft_86029_00993	CCN(CC)CC(=O)NC1=C(C)C=C(C)C=C1C	12028	
9.285		draft_86029_00994	C1=CN=C(C=C1)C1=CC=CC(=N1)C1=CC=CC=N1	70848	
9.285		draft_86029_00995	OC1=C(C=CC=C1)C(=O)N1CCCC1	225361	
9.3		draft_86029_00996	NC1=CC=C2C(=C1)N=C(C1=CC=CC=C1)C1=CC(N)=CC=C21	104052	
9.306000000000001		draft_86029_00997	O=C1C=COC2=C1C=CC=C2	10286	
9.31		draft_86029_00998	CN1C(=S)NC2=CC=CC=C12	1522244	
9.312000000000001		draft_86029_00999	CCCCCCC(C)NCCO	98354	
9.316		draft_86029_01000	C[N+]1(CCOCC2=CC=CC=C2)CC[N+](C)(CCOCC2=CC=CC=C2)CC1	3248178	
9.316		draft_86029_01001	CCOC1=C(CNC(N)=O)C=CC=C1	5302958	
9.318000000000001		draft_86029_01002		6603854	C[C@@H](CC1=CC=C(C=O)C=C1)NC[C@@H](O)C1=CC(NCO)=C(O)C=C1
9.32		draft_86029_01003	O=C1CNCC(=O)N1CCC1=CC=CC=C1	746938	
9.329		draft_86029_01004	CC1=CC(=CC=C1)C1=NNC(=S)N1	690371	
9.331999999999999		draft_86029_01005	CC(N1CNC2=C(C1)C(=O)NC(=O)N2CC1=CC=CC=C1)C1=CC=CC=C1	16762693	
9.341000000000001		draft_86029_01006	N1N=NC(=N1)C1=CC(=CC=C1)N1C=CC=N1	16766603	
9.347000000000001		draft_86029_01007	CCCNC(=O)C1=C(N)C=CC=C1	1653335	
9.347000000000001		draft_86029_01008	OC(=O)CCC(=O)NC1=CC=C(CC2=CC=C(NC(=O)CCC(O)=O)C=C2)C=C1	1270457	
9.360000000000001		draft_86029_01009	OC(=O)CNC1=NC2(CCCCC2)CC2=C1C=CC=C2	729455	
9.360999999999999		draft_86029_01010	CC(C)CC(=O)N1CCN(CC2=CC(C)=CC=C2)CC1	773322	
9.370000000000001		draft_86029_01011	CCN1CCN(CC2=C(C)C(C=O)=CC(C)=C2)CC1	17325525	
9.373		draft_86029_01012	CC1=NN(CC2=CNC3=CC=CC=C23)C(C)(C)C1	2992381	
9.380500000000001		draft_86029_01013		33741	COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C
9.391		draft_86029_01014	OC1=CC(=O)C(C1=O)C1=CC=CC=C1	5179663	
9.391		draft_86029_01015	CCN(CC)C(=O)C1=CC(OC)=C(O)C=C1	9363	
9.401		draft_86029_01016	CN(C)CCC(=O)C1=CC2=CC=CC=C2C=C1	408264	
9.41		draft_86029_01017	CN(C)C1=CC=C(C=NNC(=O)C2=CC(N)=CC=C2)C=C1	680947	
9.411		draft_86029_01018	NCCC1=CSC2=C1CCCC2	6624839	
9.412		draft_86029_01019	CCC(=O)C=CC	17244	
9.42		draft_86029_01020	CN(C)C1=CC=C(C=C1)C(O)C1=CC=C(C=C1)N(C)C	92742	
9.421		draft_86029_01021	NC(=O)CCCC1=CNC2=CC=CC=C12	588715	
9.43		draft_86029_01022	COC1=CC2=C(NC(C)(C)CC2C)C=C1	712910	
9.441		draft_86029_01023	C1=NN=NN1C1=CC=CC=C1	138477	
9.442		draft_86029_01024	CC1=CC=C(N=C1)N1C=NN=N1	703024	
9.442		draft_86029_01025	CC1(C)CC(CC(C)(C)N1)NC(=O)C(=O)NCCC1=CC=CC=C1	1875372	
9.450999999999999		draft_86029_01026		12574197	CC1(OCO\C1=C/C[N+](C)(C)C)C1=CC=CC=C1
9.450999999999999		draft_86029_01027		682809	NC1=N\C(=N/C2=CC=C3OCCOC3=C2)C2=CC=CC=C12
9.452		draft_86029_01028	CC1=NC2=C(C=CC=C2)C(=S)N1	727351	
9.461		draft_86029_01029	CC(=O)NC1(CCCCC1)C#C	5200356	
9.461		draft_86029_01030	CCC(=O)NC1=CC=C(C=C1)N1CCN(CC1)C(=O)C(C)C	953895	
9.472000000000001		draft_86029_01031	CN(C)C1=CC=C(C=C1)N=C1C=CC(C=C1)=NC1=CC=C(C=C1)N(C)C	4917881	
9.483		draft_86029_01032	CC1=C(C)C=[N+](CCC2=CC=CC=C2)C=C1	412994	
9.488499999999998		draft_86029_01033	COC(=O)C(C1CCCCN1)C1=CC=CC=C1	4158	
9.502999999999998		draft_86029_01034	CC1=CC=C(NC(=S)NC2CC(C)(C)NC(C)(C)C2)C=C1	738772	
9.513		draft_86029_01035	CN(C)C(=O)C1=CC=C(NC=NC2=CC=C(C=C2)C(=O)N(C)C)C=C1	17385229	
9.523		draft_86029_01036	CC1=CC=C(CN2C(=O)CCC2=O)O1	16762249	
9.533999999999999		draft_86029_01037	NC1=CC=CC(NC2=CC=CC=C2)=C1	685629	
9.542		draft_86029_01038	COC1=CC(=CC(OC)=C1OC)C(=O)NC1=CC=C(OCC(N)=O)C=C1	1038864	
9.543000000000001		draft_86029_01039	CCN(CC)C1=NC2=CC=CC=C2C(C)=C1	685004	
9.543000000000001		draft_86029_01040	O=C(CN1CCN(CC1)C(=O)CNC1CCCCC1)NC1CCCCC1	45923958	
9.544		draft_86029_01041	CCCC1=C(N)C=CC=C1	15759	
9.552999999999999		draft_86029_01042	CC1=CC=C(CN2CCN(CC2)N=CC2=CC=CO2)C=C1	5392846	
9.554		draft_86029_01043	CN1C(=NC2=CC=CC=C12)C1CCCCC1	2991075	
9.555		draft_86029_01044	C=CCNC1=CC=CC=C1	68525	
9.555		draft_86029_01045	O=C(CCCCCN1C(=O)C2=CC=CC=C2C1=O)NCC1=NC=CC=C1	1826320	
9.562000000000001		draft_86029_01046	COC1=CC(OC)=C(C=NNC(N)=O)C=C1	678498	
9.562999999999999		draft_86029_01047	CN1C2=C(C(NC1=O)C1=CC=CC=C1)C(=O)N(C2)C1=CC=C(CC(O)=O)C=C1	1505167	
9.564		draft_86029_01048	CCN1C(C)=C(C(C)=O)C(C(C)=O)=C1C	5300202	
9.564666667000001		draft_86029_01049	CN1COC2=CC=C3C=CC=CC3=C2C1	4115834	
9.572000000000001		draft_86029_01050	OC1=CC2=C(C=C1)N=C1C=CC(=O)C=C1O2	69462	
9.573		draft_86029_01051	NC1=NC=NC(=N1)N1CCCC2=C1C=CC=C2	6461821	
9.573		draft_86029_01052	CCCCOC(=O)CCC1=NNC(=O)NC1=O	1585566	
9.575		draft_86029_01053	NC1=CC=C2OC3=C(CCCC3)C2=C1	2794782	
9.575999999999999		draft_86029_01054	CC1=CC=CC(C)=C1NC1=NCCCS1	5707	
9.583		draft_86029_01055	O=C1C=CC(=O)N1C1CCCCC1	74203	
9.583		draft_86029_01056	O=C1NC(CC2=CNC3=CC=CC=C23)C(=O)NC1CC1=CNC2=CC=CC=C12	1768710	
9.585		draft_86029_01057	NC(=S)NCCC1=CC=CC=C1	735845	
9.585		draft_86029_01058	CC1=CC(=CC=C1)C1=NC(=S)NC=C1	4773602	
9.586		draft_86029_01059	C1=CN(C=N1)C1=NN=NN1C1=CC=CC=C1	690672	
9.586		draft_86029_01060	CC1=CC=C(C=C1)C1=NNN=N1	285164	
9.5885		draft_86029_01061	CN(C)C(=O)OC1=CC(=CC(OC(=O)N(C)C)=C1)C(O)CNC(C)(C)C	54766	
9.594		draft_86029_01062	CCCC1=C(O)C2=C(NC1=O)C=CC=C2	54680429	
9.594		draft_86029_01063		682812	COC(=O)C1=CC(=CC=C1)\N=C1/NC(=N)C2=CC=CC=C12
9.603		draft_86029_01064	COC1=CC(C2ON=C(CN3CCOCC3)C2C)=C(OC)C2=C1OCO2	16767129	
9.603		draft_86029_01065	C(CNC1=CC=CC=C1)NCC1=CC=CC=C1	5302982	
9.604000000000001		draft_86029_01066	CN1C2=C(C(NC1=O)C1=CC=C(O)C=C1)C(=O)N(CC1=CC=CC=C1)C2	8033459	
9.606		draft_86029_01067	S=C1NC=CC2=C1C=CC=C2	3328366	
9.614		draft_86029_01068	CC1=CC(C)=C(NC(=S)NC2CC(C)(C)NC(C)(C)C2)C=C1	706759	
9.614		draft_86029_01069		5287039	COC1=CC=C(N\N=C2\C(=N)NN=C2N)C=C1
9.616999999999999		draft_86029_01070	CC1=NC(NC(=O)C2=CC=C3N=CC=NC3=C2)=CC=C1	829895	
9.624		draft_86029_01071	COC1=CC=C(C=C1)N1C(=O)C=CC1=O	236788	
9.624		draft_86029_01072	CCN(CC)CCNC(=O)C1=C(NC(=O)NC2=CC=CC=C2)C=CC=C1	4606897	
9.625		draft_86029_01073	COC1=C(OC)C=C(NC(=O)C2=CC3=C(OCC(=O)N3)C=C2)C=C1	5295548	
9.626		draft_86029_01074		7175881	CC(=C)C[C@H]1CC=C[C@H](CC(C)=C)N1
9.636		draft_86029_01075		8969	COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCC4=C(NC5=CC=CC=C45)[C@@H]3C[C@H]12
9.637		draft_86029_01076	CC(C)N1CCC(CC1)=NNC(=S)NC1=CC=C(C)C=C1	4924294	
9.645000000000001		draft_86029_01077	CC1=CC=C2C=C(C(O)=O)C(=O)NC2=C1	788671	
9.648		draft_86029_01078	O=C(NN=CC1=CC=CO1)C1=CC=CC=C1	99758	
9.648		draft_86029_01079	CN(CC1=CC=CC=C1)C(=S)NC1=CC=CN=C1	715564	
9.649000000000001		draft_86029_01080	CC(C)NCC(O)COC1=CC(C)=CC=C1	18047	
9.65		draft_86029_01081	CC1=CC=CC(CC2=CNC=N2)=C1C	56032	
9.674000000000001		draft_86029_01082	CSC1=NC(C)(C)CC2=C1C=CC=C2C	3392825	
9.6778		draft_86029_01083	CCCCCCC(N)=O	136449	
9.689		draft_86029_01084	C1CCC(CC1)NC1CCCCC1	7582	
9.689		draft_86029_01085	CC1=C(C)C=C2N=NNC2=C1	77849	
9.691		draft_86029_01086		12545	COC1=C(O)C2=C(C[C@H]3N(C)CCC4=C3C2=CC=C4)C=C1
9.7		draft_86029_01087	CC(C)CN(CC(C)C)CC(C)C	14222	
9.705		draft_86029_01088	C=CCNC1(CCCCC1)C1=CC=CC=C1	200514	
9.708		draft_86029_01089	C(NCC1=CC=CC=C1)C1=CC=CC=C1	7656	
9.7145		draft_86029_01090	CCC(C)C1(CC)C(=O)NC(=O)NC1=O	2479	
9.715		draft_86029_01091	CC1=C(C=NNC(N)=S)C2=CC=CC=C2N1	5286333	
9.72		draft_86029_01092	S=C(NC1=CN=CC=C1)N1CCC2=CC=CC=C12	715759	
9.72		draft_86029_01093	CCC1=CC=C(C=NNC(=O)C[N+]2=CC=CC=C2)C=C1	16447858	
9.72		draft_86029_01094	OC(=O)C1=C(C2=CC=CC=C2)C(=NNC1=O)C1=CC=CC=C1	735030	
9.72		draft_86029_01095	CCN1CC(CCN2CCOCC2)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1	3156	
9.73675		draft_86029_01096	CC(C)C1(CC=C)C(=O)NC(=O)NC1=O	6464	
9.741000000000001		draft_86029_01097	NC1=CC=C2N=CN(CC3=CC=CC=C3)C(=O)C2=C1	11218936	
9.7515		draft_86029_01098	CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC	60815	
9.752		draft_86029_01099	O=C(NCCN1CCN(CC2=CC=CC=C2)CC1)C(=O)NC1=CC=CC=C1	3119606	
9.756		draft_86029_01100	CC(NCC1=C(C)C=CS1)C1=CC=CC=C1	3155254	
9.762		draft_86029_01101	CCN1C2=C(C=CC=C2)C2=C1C=CC(N)=C2	8588	
9.782		draft_86029_01102	COC1=CC=C(C=C1)N1CCCC1=O	121705	
9.786		draft_86029_01103	CC(C)NC(=O)C(=O)NN=CC1=CC=C(C)O1	4356064	
9.793000000000001		draft_86029_01104	O=CC1=C2C=CNC2=CC=C1	333703	
9.796		draft_86029_01105	CNC(=O)C1=CC2=C(CCCC2=O)N(C1=O)C1=CC=CC=C1	840003	
9.796		draft_86029_01106	CC(C)C1=CC=C(C=C1)C(=O)CCN(C)C	766943	
9.797		draft_86029_01107	CC1=CC=C(NC(=O)C(=O)NCCN2CCN(CC2)C(=O)C2=CC=CC=C2)C=C1	3116910	
9.81		draft_86029_01108	CCOC(=O)C1(CCN(C)CC1)C1=CC=CC=C1	4058	
9.812999999999999		draft_86029_01109	CN1C=C(C(O)=O)C2=CC=CC=C12	854040	
9.82		draft_86029_01110		5359371	OC1=CC=C2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC=C)C2=C1
9.824000000000002		draft_86029_01111	CC1=CC=C2NC(=CC2=C1)C1=CC=[N+](C)C=C1	691997	
9.824000000000002		draft_86029_01112	CC1=CN(COCC2=CC=CC=C2)C(=O)NC1=O	1263495	
9.824000000000002		draft_86029_01113	CC1CCN(CC1)C(=O)C1=CC=C(N)C=C1	1132825	
9.837		draft_86029_01114	NC1=CC=C(OCC2=CC=CC=C2)C=C1	22860	
9.844		draft_86029_01115	CN(C)C1=CC=C(C=NNC(N)=S)C=C1	668119	
9.847000000000001		draft_86029_01116	CC1=CN=C2C(C=CC3=C(C)C(C)=CN=C23)=C1C	74265	
9.854999999999999		draft_86029_01117		2787677	CN(C)C1=CC=C(\C=N\NC2=NN=C(C)C(=O)N2)C=C1
9.875		draft_86029_01118	CC1CN=C(NC2=CC=C(C)C(C)=C2)S1	613288	
9.877		draft_86029_01119		175805	CCCN1CCCC[C@@H]1C(=O)NC1=C(C)C=CC=C1C
9.885		draft_86029_01120	NC1=CC(=CC(=C1)C(=O)N1CCCCC1)C(=O)N1CCCCC1	1532165	
9.886		draft_86029_01121	CNC(=S)NC1=C(C)C=CC=C1C	686503	
9.887		draft_86029_01122	CC(CCC1=CC=CC=C1)NCC1=CC=CO1	3156796	
9.887		draft_86029_01123	CCCCCCN1CNC(=S)NC1	1715589	
9.887		draft_86029_01124	CC1(C)CC(CC(C)(C)N1)NC(=S)NC1CCCCC1	738888	
9.889000000000001		draft_86029_01125	CC(COC1=CC=CC=C1)NC(C)C(O)C1=CC=C(O)C=C1	3783	
9.895999999999999		draft_86029_01126	S=C(NN=CC1=CC=CN=C1)NC1=CC=CC=C1	932707	
9.907		draft_86029_01127	O=C1CC(N2CCN(CC3=CC=CC=C3)CC2)C(=O)N1CC1=CC=CC=C1	2991592	
9.927		draft_86029_01128	CCN1C(C)=CC(C=O)=C1C	3153309	
9.927		draft_86029_01129	CC1=C(CC2=NC3=CC=CC=C3N2)C2=CC=CC=C2N1	718826	
9.9385		draft_86029_01130	CC(C)NCC(O)COC1=C(OCC=C)C=CC=C1	4631	
9.948		draft_86029_01131	CC(C)(NC(=O)NC(C)(C)C#C)C#C	1826721	
9.958		draft_86029_01132	CCCNC(=O)C1=CNC2=CC=CC=C12	43399265	
9.9635		draft_86029_01133	NC1=CC=C(C=C(C(O)=O)C2=CC=CC=C2)C=C1	695107	
9.968		draft_86029_01134		273791	OC(=O)\C=C\C(=O)N1CCC2=CC=CC=C12
9.979000000000001		draft_86029_01135	CC1=CC=C2NC=C(C=O)C2=C1	259187	
9.979000000000001		draft_86029_01136	CC(C)CNC(=O)C(=O)NC1=CC=C(C=C1)N(C)C	2293225	
9.999		draft_86029_01137	COC1=C(OC)C=C(C=NCCC2=CCCCC2)C=C1	42556224	
10.005500000000001		draft_86029_01138	CC(CCC1=CC=CC=C1)NCC(O)C1=CC(C(N)=O)=C(O)C=C1	3869	
10.008999999999999		draft_86029_01139	CN1C(=N)N(CC(=O)C2=CC=CC=C2)C2=CC=CC=C12	594732	
10.019		draft_86029_01140		5710986	CC1=C(NC(=O)N=N1)\N=N\CC1=CNC2=CC=CC=C12
10.020000000000001		draft_86029_01141	COC1=CC=C(NC(=O)NC2=CC=C(OCC(=O)N3CCOCC3)C=C2)C=C1	1506677	
10.0265		draft_86029_01142	CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1	2405	
10.046		draft_86029_01143	O=C1CCCN1C1=CC=CC=C1	78375	
10.058		draft_86029_01144	O=C1NCCC2=C1NC1=CC=CC=C21	87371	
10.067		draft_86029_01145	COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1	4992	
10.068999999999999		draft_86029_01146	C(N(CC1=CC=CC=C1)C1=CC=CC=C1)C1=NCCN1	17275	
10.068999999999999		draft_86029_01147	COC1=CC=C(NC(=O)C2=CC3=CC=CC=C3OC2=N)C=C1	3507937	
10.068999999999999		draft_86029_01148	CCN(CC)CCNC1=CC=CC2=CC=CC=C12	188985	
10.104000000000001		draft_86029_01149	CCOC(=O)C1(CCN(CCC2=CC=C(N)C=C2)CC1)C1=CC=CC=C1	8944	
10.106		draft_86029_01150	CN(C)CCN(CC1=CC=CC=C1)C1=NC=CC=C1	5587	
10.110000000000001		draft_86029_01151	CC(N)CC1=CC2=C(OC3=C2C=CC=C3)C=C1	42647881	
10.110000000000001		draft_86029_01152	COC1=CC=C2C(=O)C(C)=C(OC2=C1CN(C)C)C1=CC=CC=C1	3078	
10.114		draft_86029_01153	N1C(=CC2=CC=CC=C12)C1=CN=CC=C1	606677	
10.119		draft_86029_01154	C(C1CCN(CC2=CC=CC=N2)CC1)C1=CC=CC=C1	1090339	
10.119		draft_86029_01155	O=C(CN1C=NC2=CC=CC=C2C1=O)NN=CC1=CN=C2C=CC=CC2=N1	4766754	
10.124		draft_86029_01156	CC(C)CC(=O)NC1=CC=CC(=C1)C(O)=O	684004	
10.129		draft_86029_01157	CN1C(=O)C(=O)C2=C1C(C)=CC=C2	4730265	
10.129999999999999		draft_86029_01158		3140678	CCOC(=O)\C=C\C(=O)NNC(=O)CCC(=O)NC1=C(C)C=C(C)C=C1
10.133999999999999		draft_86029_01159	OC1=CC=C(C=C1)C1=CC=CC(=N1)C1=CC=C(O)C=C1	5399660	
10.133999999999999		draft_86029_01160	NC1=C(C=CC=C1)C(=O)NN=C1CCCC1	4036387	
10.141		draft_86029_01161	CC1(C)CC2=CC=CC=C2C(N1)=C1C(=O)CCCC1=O	698904	
10.147		draft_86029_01162	CN1CCOC(C2=CC=CC=C2)C2=C(C1)C=CC=C2	4450	
10.15		draft_86029_01163	S=C1NCN(CCC2=CCCCC2)CN1	951232	
10.16		draft_86029_01164	CCN(CC)C1=C2C=CC=CC2=NC(=N1)C1=CC=NC=C1	820820	
10.165		draft_86029_01165	CC1=CC=C2C=C(NC2=C1)C1=CC=NC=C1	610411	
10.165		draft_86029_01166	CC1=C(C)C=C(C=C1)N1CC(CC1=O)C(O)=O	673034	
10.165		draft_86029_01167	CCN(CC1=CC=NC=C1)C(=S)NCCC1=CC=CC=C1	714756	
10.174000000000001		draft_86029_01168	CCCCCCCCN	8143	
10.175999999999998		draft_86029_01169	O=C(NCC1=CC=NC=C1)C1=CC=C(C=C1)C1=CC=CC=C1	2053915	
10.181000000000001		draft_86029_01170	CC(=O)N1CCC2=C(C1)C1=CC=CC=C1N2	648697	
10.186		draft_86029_01171	OC1=CC=C(C=NNC(=O)C2=CC=C(NC(=O)C3=CC=CC=C3)C=C2)C=C1O	5457869	
10.19		draft_86029_01172	OC(=O)C1=CC(NC(=O)CCN2C(=O)C3=CC=CC=C3C2=O)=CC=C1	686662	
10.206999999999999		draft_86029_01173	CCN1C(=O)N(CC)C2=CC(C=O)=CC=C12	6484105	
10.206999999999999		draft_86029_01174	CN1C=CC=C1C=NNC(=O)CCCC(=O)NN=CC1=CC=CN1C	4573673	
10.21		draft_86029_01175	COC1=C(OC)C=C(NC(=O)NC2=CC(OC)=C(OC)C=C2)C=C1	721784	
10.221		draft_86029_01176	CCCC(CCC)C(=O)NC1CCN(CC2=CC=CC=C2)CC1	16189618	
10.231		draft_86029_01177	O=C(CCN1C(=O)C2=CC=CC=C2C1=O)NCC1=CC=CO1	682230	
10.231		draft_86029_01178	CCCN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C	4938	
10.241000000000001		draft_86029_01179	CC1CC(O)(CC(O)(C2=CC=CC=C2)C2=CC=CC=C2)C(C)CN1C	550986	
10.241999999999999		draft_86029_01180	CC(C)C1=C(OCCN)C=C(C)C=C1	425070	
10.2455		draft_86029_01181	O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1	2477	
10.249500000000001		draft_86029_01182	CCN1C2=C(C=CC=C2)C2=C1C=CC(CNC)=C2	4722579	
10.251		draft_86029_01183		591013	CC(C)CC\N=C(/N)NC1=NC(C)=CC(C)=N1
10.261		draft_86029_01184	CNC(=S)NNC(=O)CC1=CC=CC2=CC=CC=C12	726043	
10.269		draft_86029_01185	CC1=C(C)C(C)=C(N1)C=O	698829	
10.269		draft_86029_01186	CC1=C(N)C=C(C=C1)C(=O)C1=CC(N)=C(C)C=C1	584434	
10.279		draft_86029_01187	CC1=CC=C2C(=C1)C(=O)C1=C2C=C(C)N=C1	610681	
10.292		draft_86029_01188	NN1C=NN(CC2=CC=CC=C2)C1=S	563336	
10.292		draft_86029_01189	COC1=CC=C(NC(=O)C2=CC=C(C=C2)N2C(=O)CCC2=O)C=C1	684617	
10.302		draft_86029_01190	CC(=O)NC1=CC=C(C=C1)C1=NNC(C1)C1=CC=CC=C1	53298016	
10.302999999999999		draft_86029_01191		66387	CC1[C@H]2CC3=C(C=C(O)C=C3)[C@]1(C)CN2CC=C(C)C
10.321		draft_86029_01192		726393	CC1=CC=C(\C=N\NC(=O)C2=CC=C(N)C=C2)C=C1
10.326500000000001		draft_86029_01193	CN(N)C1=NC(=NC(=N1)N1CCCC1)N1CCCC1	677265	
10.342		draft_86029_01194	NC1=CC2=C(C=C1)C1=CC=C(N)C=C1SS2	690726	
10.343		draft_86029_01195	CC1=CC=CC(CN2CCN(CN3C(=O)C4=CC=CC=C4C3=O)CC2)=C1	7029303	
10.352		draft_86029_01196	NC1=CC=CC(=C1)C1=CC2=CC=CC=C2OC1=O	720985	
10.352		draft_86029_01197	CC(C)C1=CC=C(C=NNC(=O)C[N+]2=CC=CC=C2)C=C1	16447900	
10.363		draft_86029_01198	CC(C)NCC(O)COC1=C2C=CC=CC2=CC=C1	4946	
10.383000000000001		draft_86029_01199	CC(=O)NC1=COC2=CC=CC=C12	12238821	
10.383000000000001		draft_86029_01200	CCC1=CC=C(C=C1)N1CC(CC1=O)C(=O)NC1=CC=C(C=C1)N(C)C	1372868	
10.383999999999999		draft_86029_01201	O=C(CC1=C2C=CC=CC2=CC=C1)N1CCN(CC2=CC=CC=C2)CC1	1533514	
10.392		draft_86029_01202	CN(C)C1=CC=C(C=C1)C(=O)N1CCCC1	787022	
10.393		draft_86029_01203		709394	NC1=N\C(=N/C2=CC=CC=C2)N2C(SC3=C2C=CC=C3)=N1
10.402999999999999		draft_86029_01204	CN(C)NC1=CC(=O)CC(C1)C1=CC=CC=C1	1521478	
10.402999999999999		draft_86029_01205		12189887	CC(=O)\C=C(/N)C1=CC=CC=C1
10.414		draft_86029_01206	CC(=O)NCCOC1=CC=C(C)C=C1	538338	
10.414		draft_86029_01207		102477	N[C@@H](CC1=CC=CC=C1)C(=O)NC1=CC=C2C=CC=CC2=C1
10.423		draft_86029_01208	CN1N(C)C(=O)C2=C(C=CC(=C2)C(=O)NC2=CC=C3C=CC=CC3=N2)C1=O	24208166	
10.424000000000001		draft_86029_01209	CC1=CC=CC(NC2=C3C=CC=CC3=NC(C)=C2)=C1	783460	
10.435		draft_86029_01210	COC(=O)C1=NC2=CC=CC=C2C=C1	421738	
10.435		draft_86029_01211	CC1=CC(C)=C(NC(=O)C2=CC=NC=C2)C(C)=C1	1119181	
10.4385		draft_86029_01212	CC1=CC(C)=C(N)C(=C1)C(O)=O	259834	
10.445		draft_86029_01213	CC1=CC(C)=C(C=C1)C1=[N+](C)C2=CC=CC=C2N=C1	692787	
10.453		draft_86029_01214	CC(C)(C)C(=O)NNC1=CC=CC=C1	684554	
10.459		draft_86029_01215		5904	CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O
10.46		draft_86029_01216	CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C	2474	
10.461500000000001		draft_86029_01217	CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1	5509	
10.463		draft_86029_01218	N1N=NC(=N1)C1=NN(N=C1)C1=CC=CC=C1	706621	
10.464		draft_86029_01219	CCC(=O)NC1=CC=C(OC2=CC(NC(=O)CC)=C(NC(=O)CC)C=C2)C=C1	1251515	
10.466000000000001		draft_86029_01220	CC1=CC2=CC=C(N=C2C=C1)C1=NNN=N1	7017404	
10.466000000000001		draft_86029_01221	CC(O)CNC(=O)C(=O)NC1=C(C)C=CC(C)=C1	3907787	
10.4815		draft_86029_01222	CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)C2=CC=CC=C2)C1=O	64762	
10.484		draft_86029_01223	CCC1=CC=C(C=C1)N1CC(CC1=O)C(O)=O	691139	
